label,text;
"marah,""seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli. itulah nasihat marcus aurelius.""";
"takut,""seperti kata marcus aurelius: seperti kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"takut,""renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. demikian pesan sang filsuf""";
"kaget,""marcus aurelius berkata: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. demikian pesan sang filsuf""";
"netral,""kata marcus aurelius: setiap organisme hidup mencapai kesempurnaan ketika mengikuti jalur yang benar untuk sifatnya sendiri — marcus aurelius, meditations""";
"kaget,""seperti kata marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius""";
"takut,""renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa""";
"sedih,""jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — filsuf stoa.. demikian pesan sang filsuf — marcus aurelius""";
"cape,""kamu memiliki kekuasaan atas pikiranmu - bukan atas kejadian di luar. sadarilah ini, dan kamu akan menemukan kekuatan — filsuf stoa. — marcus aurelius, meditations — marcus aurelius""";
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga sebuah pelajaran berharga.""";
"netral,""hiduplah dengan bijak: alam semesta adalah transformasi";" hidup kita adalah apa yang pikiran kita ciptakan — marcus aurelius, meditations"""
"takut,""seperti kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius""";
"marah,""setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. pesan marcus aurelius. — marcus aurelius, meditations""";
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga sebuah pelajaran berharga — marcus aurelius""";
"senang,""renungkan: lewati masa singkat ini dengan harmoni dengan alam, dan datanglah ke tempat peristirahatan terakhirmu dengan anggun, sama seperti zaitun yang matang bisa jatuh, memuji bumi yang memberinya makanan dan bersyukur kepada pohon yang memberinya pertumbuhan""";
"cape,""marcus aurelius mengingatkan: lihatlah ke dalam dirimu";" ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — marcus aurelius, meditations — marcus aurelius"""
"sedih,""marcus aurelius berkata: peringatan marcus aurelius: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
"senang,""apa pun yang dilakukan atau dikatakan seseorang, bagi saya, saya terikat pada kebaikan. sama seperti zamrud atau emas atau ungu mungkin selalu mengumumkan: 'apa pun yang dilakukan atau dikatakan seseorang, saya harus menjadi diri saya sendiri dan menunjukkan warna sejatiku.'. pesan marcus aurelius.""";
"marah,""hiduplah dengan bijak: setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah""";
"cape,""renungkan: [aku belajar] membaca dengan tekun";" tidak puas dengan pengetahuan yang ringan dan dangkal, dan tidak cepat setuju dengan hal-hal yang umum dibicarakan — marcus aurelius, meditations — marcus aurelius"""
"marah,""dalam meditations, marcus aurelius menulis: setiap kali kamu akan menyalahkan seseorang, tanyakan pada dirimu sendiri pertanyaan berikut: kesalahan apakah yang paling mirip dengan apa yang akan saya kritik ini. demikian pesan sang filsuf.""";
netral,marcus aurelius berkata: biarkanlah saja;
"cape,""kata-kata bijak marcus aurelius: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan — marcus aurelius""";
netral,kita hidup hanya sekarang — marcus aurelius. demikian pesan sang filsuf.;
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan. itulah nasihat marcus aurelius — marcus aurelius""";
jijik,itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan. pesan marcus aurelius — marcus aurelius;
"takut,""seperti kata marcus aurelius: marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"kaget,""peringatan marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
"cape,""seperti kata marcus aurelius: lihatlah ke dalam dirimu";" ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — marcus aurelius, meditations — marcus aurelius"""
"senang,""seperti kata marcus aurelius: jangan berlebihan dalam impian memiliki apa yang belum kamu miliki, tapi hitunglah berkah utama yang kamu miliki, dan kemudian dengan rasa syukur ingatlah bagaimana kamu akan merindukannya jika itu bukan milikmu""";
"jijik,""ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura. pesan marcus aurelius.""";
"netral,""timun itu pahit, maka buanglah! ada duri di jalan, maka hindarilah! cukuplah. mengapa memikirkan keberadaan sesuatu yang merepotkan. itulah nasihat marcus aurelius.""";
"jijik,""kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu sebuah pelajaran berharga.""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. demikian pesan sang filsuf. pesan marcus aurelius.""";
"takut,""hiduplah dengan bijak: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius""";
"sedih,""marcus aurelius berkata: seperti kata marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"jijik,""kata marcus aurelius: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan — marcus aurelius""";
"takut,""kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"netral,""tidak ada tindakan sembarangan, tidak ada yang tidak didasarkan pada prinsip-prinsip mendasar sebuah pelajaran berharga.""";
"jijik,""marcus aurelius berkata: itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan — marcus aurelius, meditations""";
"marah,""apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu. pesan marcus aurelius.""";
"cape,""dalam meditations, marcus aurelius menulis: terimalah tanpa kesombongan, lepaskan tanpa perjuangan""";
"cape,""kata-kata bijak marcus aurelius: terimalah tanpa kesombongan, lepaskan tanpa perjuangan — marcus aurelius""";
"marah,""dalam meditations, marcus aurelius menulis: hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil""";
"takut,""marcus aurelius mengingatkan: renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"netral,""pikiran yang terbebas dari gairah adalah benteng yang tidak dapat ditembus - seseorang tidak memiliki tempat perlindungan yang lebih aman selamanya. pesan marcus aurelius. — marcus aurelius, meditations""";
senang,seperti kata marcus aurelius: kebahagiaan hidupmu bergantung pada kualitas pikiranmu. demikian pesan sang filsuf.;
"senang,""berikut adalah aturan untuk diingat di masa depan, ketika sesuatu merayu kamu untuk merasa pahit: bukan 'ini adalah kemalangan,' tetapi 'menanggung ini dengan baik adalah keberuntungan baik.' — marcus aurelius""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa. pesan marcus aurelius.""";
kaget,kata marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam;
"sedih,""dalam meditations, marcus aurelius menulis: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok. demikian pesan sang filsuf""";
"senang,""seperti kata marcus aurelius: berilah dirimu waktu untuk belajar sesuatu yang baik, dan berhentilah berkeliaran kesana-kemari""";
"senang,""kata-kata bijak marcus aurelius: renungkanlah keindahan hidup. lihatlah bintang-bintang, dan bayangkan dirimu berlari bersama mereka. teruslah memikirkan perubahan elemen satu sama lain, karena pemikiran seperti itu membersihkan debu kehidupan duniawi""";
"marah,""karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah. pesan marcus aurelius. — marcus aurelius, meditations""";
"takut,""peringatan marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius.""";
senang,renungkanlah keindahan hidup — marcus aurelius;
"takut,""seperti kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"jijik,""marcus aurelius berkata: marcus aurelius berkata: itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan — marcus aurelius, meditations""";
"marah,""hiduplah dengan bijak: kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli""";
marah,renungkan: berapa banyak lebih berat akibat kemarahan dibandingkan penyebabnya;
"senang,""dalam meditations, marcus aurelius menulis: jawaban terbaik terhadap kemarahan adalah diam""";
"senang,""dalam meditations, marcus aurelius menulis: jangan bertindak seolah-olah kamu akan hidup sepuluh ribu tahun. kematian menggantung di atasmu. selama kamu hidup, selama itu dalam kekuasaanmu, berbuatlah baik""";
"netral,""karena sesuatu tampak sulit bagi anda, jangan anggap itu tidak mungkin sebuah pelajaran berharga.""";
"marah,""marcus aurelius mengingatkan: hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil""";
"marah,""marcus aurelius berkata: pertahankan daftar di hadapan pikiranmu tentang mereka yang terbakar kemarahan dan kekecewaan terhadap sesuatu, bahkan yang paling terkenal karena kesuksesan, kemalangan, perbuatan jahat, atau prestasi istimewa apa pun. kemudian tanyakan pada dirimu sendiri, bagaimana hasilnya? asap dan debu, materi dongeng sederhana yang berusaha menjadi legenda""";
"senang,""seperti kata marcus aurelius: apa pun yang dilakukan atau dikatakan seseorang, bagi saya, saya terikat pada kebaikan. sama seperti zamrud atau emas atau ungu mungkin selalu mengumumkan: 'apa pun yang dilakukan atau dikatakan seseorang, saya harus menjadi diri saya sendiri dan menunjukkan warna sejatiku.'""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup sebuah pelajaran berharga.""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"senang,""teruslah memikirkan perubahan elemen satu sama lain, karena pemikiran seperti itu membersihkan debu kehidupan duniawi. demikian pesan sang filsuf.""";
"takut,""hiduplah dengan bijak: marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations""";
"senang,""marcus aurelius mengingatkan: berikut adalah aturan untuk diingat di masa depan, ketika sesuatu merayu kamu untuk merasa pahit: bukan 'ini adalah kemalangan,' tetapi 'menanggung ini dengan baik adalah keberuntungan baik.' — marcus aurelius, meditations""";
"senang,""marcus aurelius berkata: tidak ada harmoni yang lebih besar — marcus aurelius, meditations""";
"senang,""renungkanlah keindahan hidup. lihatlah bintang-bintang, dan bayangkan dirimu berlari bersama mereka. teruslah memikirkan perubahan elemen satu sama lain, karena pemikiran seperti itu membersihkan debu kehidupan duniawi — marcus aurelius""";
"takut,""seperti kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations""";
"takut,""marcus aurelius mengingatkan: kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
marah,hiduplah dengan bijak: balas dendam terbaik adalah menjadi tidak seperti orang yang melakukan kejahatan;
marah,kata marcus aurelius: balas dendam terbaik adalah menjadi tidak seperti orang yang melakukan kejahatan;
"sedih,""kata marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"kaget,""kata marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. pesan marcus aurelius.""";
"marah,""peringatan marcus aurelius: setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah""";
kaget,kata marcus aurelius: kata marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam;
"sedih,""marcus aurelius berkata: kata-kata bijak marcus aurelius: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
"senang,""kata marcus aurelius: yang tidak baik untuk sarang, tidak baik untuk lebah""";
"sedih,""marcus aurelius berkata: dalam meditations, marcus aurelius menulis: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
kaget,marcus aurelius berkata: takut akan perubahan — marcus aurelius;
"sedih,""marcus aurelius berkata: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok""";
"kaget,""kata marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius""";
"sedih,""marcus aurelius berkata: marcus aurelius berkata: cobalah berdoa dengan cara yang berbeda, dan lihatlah apa yang terjadi: alih-alih meminta 'cara untuk tidur dengannya,' cobalah meminta 'cara untuk berhenti menginginkannya.' alih-alih 'cara untuk menghilangkan dia,' cobalah meminta 'cara untuk tidak merindukan kehancurannya.' alih-alih 'cara untuk tidak kehilangan anakku,' cobalah meminta 'cara untuk kehilangan ketakutan saya akan hal itu.'""";
"marah,""setiap kali kamu akan menyalahkan seseorang, tanyakan pada dirimu sendiri pertanyaan berikut: kesalahan apakah yang paling mirip dengan apa yang akan saya kritik ini sebuah pelajaran berharga.""";
"takut,""kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa.""";
"takut,""marcus aurelius berkata: kata-kata bijak marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
kaget,kata marcus aurelius: peringatan marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam;
"cape,""terimalah tanpa kesombongan, lepaskan tanpa perjuangan. itulah nasihat marcus aurelius.""";
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati — marcus aurelius, meditations""";
kaget,seperti kata marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam — marcus aurelius;
senang,marcus aurelius mengingatkan: kebahagiaan hidupmu bergantung pada kualitas pikiranmu;
"marah,""seperti kata marcus aurelius: seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli""";
"netral,""marcus aurelius mengingatkan: karena sesuatu tampak sulit bagi anda, jangan anggap itu tidak mungkin""";
"netral,""setiap organisme hidup mencapai kesempurnaan ketika mengikuti jalur yang benar untuk sifatnya sendiri — filsuf stoa. — marcus aurelius, meditations""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok. itulah nasihat marcus aurelius.""";
"jijik,""kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan — marcus aurelius. demikian pesan sang filsuf.""";
"jijik,""kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu — filsuf stoa""";
"marah,""seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli sebuah pelajaran berharga.""";
netral,renungkan: pikiran yang terbebas dari gairah adalah benteng yang tidak dapat ditembus - seseorang tidak memiliki tempat perlindungan yang lebih aman selamanya;
jijik,kata marcus aurelius: kata marcus aurelius: itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan;
"marah,""seperti kata marcus aurelius: kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli""";
"takut,""peringatan marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa.""";
senang,hidup bahagia memerlukan sedikit saja; semuanya ada di dalam dirimu dalam cara berpikirmu. itulah nasihat marcus aurelius.. demikian pesan sang filsuf.
"sedih,""hiduplah dengan bijak: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"marah,""renungkan: kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli""";
"marah,""hiduplah dengan bijak: seringkali ketidakadilan terletak pada apa yang tidak kamu lakukan, bukan hanya pada apa yang kamu lakukan""";
netral,karena dalam kekuasaanmu untuk mundur ke dalam dirimu sendiri kapan saja kamu mau — filsuf stoa.;
"marah,""seringkali ketidakadilan terletak pada apa yang tidak kamu lakukan, bukan hanya pada apa yang kamu lakukan — marcus aurelius""";
marah,balas dendam terbaik adalah menjadi tidak seperti orang yang melakukan kejahatan sebuah pelajaran berharga.. demikian pesan sang filsuf.;
"cape,""penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan. pesan marcus aurelius.""";
"netral,""jika itu tidak benar, jangan lakukan";" jika itu tidak benar, jangan katakan"""
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
kaget,marcus aurelius berkata: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam. itulah nasihat marcus aurelius;
"sedih,""jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. pesan marcus aurelius.""";
"sedih,""kata-kata bijak marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"netral,""pilihlah untuk tidak terluka, dan kamu tidak akan merasakannya. jangan merasa terluka, dan kamu tidak akan terluka. itulah nasihat marcus aurelius.""";
"marah,""peringatan marcus aurelius: hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil""";
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan. itulah nasihat marcus aurelius.""";
cape,marcus aurelius mengingatkan: lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — marcus aurelius
"sedih,""marcus aurelius berkata: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — marcus aurelius, meditations""";
"cape,""dalam meditations, marcus aurelius menulis: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan — marcus aurelius, meditations""";
"sedih,""marcus aurelius berkata: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"jijik,""marcus aurelius mengingatkan: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu""";
"jijik,""marcus aurelius berkata: kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan""";
jijik,marcus aurelius mengingatkan: itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan;
kaget,dapatkah proses penting terjadi tanpa sesuatu yang berubah. pesan marcus aurelius.;
"jijik,""ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura sebuah pelajaran berharga.. demikian pesan sang filsuf — marcus aurelius""";
"kaget,""marcus aurelius berkata: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. pesan marcus aurelius""";
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati. demikian pesan sang filsuf""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok. pesan marcus aurelius.""";
"marah,""mulailah setiap hari dengan memberi tahu dirimu sendiri: hari ini saya akan bertemu dengan gangguan, ketidakberterimaan, ketidakadilan, kemauan buruk, dan egoisme - semuanya karena ketidaktahuan pelaku tentang apa yang baik atau jahat — filsuf stoa.. demikian pesan sang filsuf.""";
"sedih,""seperti kata marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati — marcus aurelius""";
senang,kebahagiaan hidupmu bergantung pada kualitas pikiranmu. demikian pesan sang filsuf.;
kaget,kata marcus aurelius: dapatkah proses penting terjadi tanpa sesuatu yang berubah — marcus aurelius;
"cape,""peringatan marcus aurelius: kamu memiliki kekuasaan atas pikiranmu - bukan atas kejadian di luar. sadarilah ini, dan kamu akan menemukan kekuatan. demikian pesan sang filsuf.""";
"cape,""seperti kata marcus aurelius: lihatlah ke dalam dirimu";" ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — marcus aurelius, meditations"""
"sedih,""renungkan: cobalah berdoa dengan cara yang berbeda, dan lihatlah apa yang terjadi: alih-alih meminta 'cara untuk tidur dengannya,' cobalah meminta 'cara untuk berhenti menginginkannya.' alih-alih 'cara untuk menghilangkan dia,' cobalah meminta 'cara untuk tidak merindukan kehancurannya.' alih-alih 'cara untuk tidak kehilangan anakku,' cobalah meminta 'cara untuk kehilangan ketakutan saya akan hal itu.' — marcus aurelius""";
"sedih,""renungkan: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok""";
